proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0xe70ab7d438d9b9e45687134a9b3429881c3c6de8,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,1269.91,0.30464599853532925,1739129539,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,ChrisH10,386.873
0x6f40bd79f70ca03c59d7318dfebe22e65b55eb64,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,1250.0,0.29,1739114781,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Fuentes31,362.5
0x22de3c87b4f3f83b461d1a22870144c179fb5ab7,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,855.358973,0.37947810129537274,1739137343,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,cryptohollic,324.589999
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,403.0,0.71,1738989078,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Parz1vaI,286.13
0x5a88015c61111c466bbbbe027b0769db05dfd053,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,951.866665,0.29999999947471634,1739128120,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,ralphsch,285.559999
0x975be0173dbbc98c457dedd6f5dacec77e852d5f,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,397.0,0.7,1739143634,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Malllory,277.9
0x3a55b0c45449b955e43ec10734bd988bb5d1394e,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,250.04,0.99,1739157631,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,faalele4lobotomy,247.53959999999998
0xb47e0ebd655e6b0190a26b2814a9a2282dc0c602,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,1069.0,0.230677736202058,1738883990,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,PMMMR,246.5945
0x845d49f76ef2567f19b61d2458c6061d9144620f,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,672.829742,0.3299497408365161,1739135979,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,bravelab,221.999999
0x7cb7fb27ccfac8bf4ebd0cec611fd915cfb1fa61,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,751.14729,0.2928852994996494,1738946918,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,lightwan,219.99999900000003
