proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0xbc40bc17d76d2f379dfe15d5746f190111f57727,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,22498.0,0.999,1767535719,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,LRFBCenter,22475.502
0xdcd669c506a938bae9269a84b8bd2bdb220484cd,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,20766.67,0.9929450754502287,1767434103,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,thegreengem,20620.16271
0x4ad6cadefae3c28f5b2caa32a99ebba3a614464c,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,20000.0,0.999,1767706389,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,noreasapa,19980.0
0x2f4ad5b6f519118f3d968fbbdbe5c6a7b9227c9f,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,20000.0,0.999,1767724613,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,superSOLdeir,19980.0
0x9305c84154dae3aa4bec0506ce4bbf726498e605,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,18754.5,0.998,1767496021,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,MortWalker,18716.990999999998
0x5a79e83ccb6b3c58b4730eeabb9115101f0f6296,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,18577.57,0.999,1767519501,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Goopster,18558.99243
0x088ffbbc6f2c0b3839d2832e75f37e1bcecbc9e7,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,18405.28,0.998,1767449693,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,MisTKy3,18368.469439999997
0x088ffbbc6f2c0b3839d2832e75f37e1bcecbc9e7,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,16647.06,0.998,1767457617,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,MisTKy3,16613.765880000003
0x8055ae09bfeeac2f46dffe254cc1868f2df444c4,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,15015.0,0.999,1767458421,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Lisbon,14999.985
0x11e829d2a19e7ade935861fb043715766a015b74,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,12611.54,0.9645938402447283,1767432415,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Justitia,12165.0138
